id_transaksi,waktu,Nama_Produk,kategori,type,nominal
TRX-febd6013d8df,2024-06-18 12:57:59,Vitamin,Kesehatan,pengeluaran,16868
TRX-ffa958384368,2024-06-18 14:23:27,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20330
TRX-8e83e115bfc4,2024-06-18 14:49:14,Kertas Nota,ATK/Administrasi,pengeluaran,9008
TRX-fcaf9607a70d,2024-06-18 16:31:05,Vitamin,Kesehatan,pengeluaran,10853
TRX-fa1989323270,2024-06-18 17:48:12,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,22610
TRX-7f94378055ae,2024-06-18 21:07:30,Es Teh,Minuman & Bahan Minuman,pemasukan,6103
TRX-bf936429feff,2024-06-18 23:54:08,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27172
TRX-215c0f47eda5,2024-06-19 03:49:16,Vitamin,Kesehatan,pengeluaran,14909
TRX-00942b6d0ce0,2024-06-19 04:53:22,Soto Ayam,Makanan & Bahan Makanan,pemasukan,25874
TRX-5fc24ea82478,2024-06-19 06:13:56,Bakso,Makanan & Bahan Makanan,pemasukan,27410
TRX-8b5adf90996d,2024-06-19 06:48:23,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,18447
TRX-2bd260f75046,2024-06-19 07:26:51,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28499
TRX-c2e4c63eabc8,2024-06-19 08:39:11,Kopi Susu,Minuman & Bahan Minuman,pemasukan,25275
TRX-56b283572db0,2024-06-19 09:36:51,Cabai,Makanan & Bahan Makanan,pengeluaran,12529
TRX-062cd0f14b10,2024-06-19 13:37:18,Bakso,Makanan & Bahan Makanan,pemasukan,34862
TRX-acb94ef1ee7c,2024-06-19 13:43:49,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10539
TRX-9f9f610d00c8,2024-06-19 16:08:54,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,12555
TRX-08a134feb960,2024-06-19 19:48:34,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12723
TRX-16648e6f28b9,2024-06-19 21:45:24,Teh,Minuman & Bahan Minuman,pengeluaran,3121
TRX-6da81cc8f1c3,2024-06-19 22:02:25,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11573
TRX-a922b8b311ce,2024-06-20 00:53:27,Es Teh,Minuman & Bahan Minuman,pemasukan,7460
TRX-7ccd8b10236f,2024-06-20 01:35:25,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10634
TRX-82ed79b53e08,2024-06-20 04:46:20,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27053
TRX-c39318d8cb25,2024-06-20 06:55:26,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22304
TRX-43ab26851036,2024-06-20 08:37:10,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19389
TRX-51564643caea,2024-06-20 09:31:24,Kertas Nota,ATK/Administrasi,pengeluaran,11975
TRX-f78107fa93e0,2024-06-20 20:34:10,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23102
TRX-ea4e9fcfe6b9,2024-06-20 21:20:59,Kertas Nota,ATK/Administrasi,pengeluaran,5414
TRX-73bba75b2b94,2024-06-20 22:29:35,Pulpen,Makanan & Bahan Makanan,pengeluaran,2359
TRX-9514f3b973b4,2024-06-20 22:37:23,Es Teh,Minuman & Bahan Minuman,pemasukan,9407
TRX-c4cb6477c70d,2024-06-21 00:28:57,Es Teh,Minuman & Bahan Minuman,pemasukan,9176
TRX-2dd9a97d455f,2024-06-21 00:59:56,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,19979
TRX-48afbf454a97,2024-06-21 02:00:29,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11749
TRX-fab2d16ef968,2024-06-21 05:07:45,Kertas Nota,ATK/Administrasi,pengeluaran,9286
TRX-3339a97d2faf,2024-06-21 05:15:34,Es Teh,Minuman & Bahan Minuman,pemasukan,6861
TRX-563959066aca,2024-06-21 10:05:47,Vitamin,Kesehatan,pengeluaran,13687
TRX-3de4336bf93a,2024-06-21 10:21:19,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,24408
TRX-6bcce649b2d7,2024-06-21 19:38:32,Bakso,Makanan & Bahan Makanan,pemasukan,31220
TRX-e3f29f928801,2024-06-22 00:33:32,Bakso,Makanan & Bahan Makanan,pemasukan,34267
TRX-d4e8010a3153,2024-06-22 01:52:02,Bakso,Makanan & Bahan Makanan,pemasukan,32069
TRX-1e9ea67cce5c,2024-06-22 05:33:07,Cabai,Makanan & Bahan Makanan,pengeluaran,21531
TRX-770b6212daaf,2024-06-22 09:06:43,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,18967
TRX-dcd5f5a2054f,2024-06-22 11:12:07,Es Teh,Minuman & Bahan Minuman,pemasukan,7211
TRX-b0aae8ecf1f7,2024-06-22 11:55:24,Gas LPG,Makanan & Bahan Makanan,pengeluaran,21830
TRX-b4d9d4c1e4f6,2024-06-22 12:39:23,Gas LPG,Makanan & Bahan Makanan,pengeluaran,34691
TRX-87103892a198,2024-06-22 13:20:55,Masker,Kesehatan,pengeluaran,4749
TRX-aeec4785b71f,2024-06-22 14:04:31,Cabai,Makanan & Bahan Makanan,pengeluaran,24646
TRX-f651ea1f7631,2024-06-22 17:41:06,Teh,Minuman & Bahan Minuman,pengeluaran,2843
TRX-18979c7234a2,2024-06-22 17:51:43,Es Teh,Minuman & Bahan Minuman,pemasukan,8944
TRX-36c8951334cd,2024-06-23 01:09:58,Matcha Latte,Minuman & Bahan Minuman,pemasukan,29147
TRX-3f9a5e87bc13,2024-06-23 04:57:46,Es Teh,Minuman & Bahan Minuman,pemasukan,6721
TRX-bc42bf42b035,2024-06-23 13:15:56,Bakso,Makanan & Bahan Makanan,pemasukan,31906
TRX-3d409195d9a8,2024-06-23 15:49:35,Kopi Susu,Minuman & Bahan Minuman,pemasukan,18362
TRX-ba14d673c059,2024-06-23 20:28:46,Cabai,Makanan & Bahan Makanan,pengeluaran,19429
TRX-be80f8ded181,2024-06-23 23:27:41,Es Teh,Minuman & Bahan Minuman,pemasukan,9776
TRX-817ccb365935,2024-06-24 04:44:12,Bakso,Makanan & Bahan Makanan,pemasukan,28148
TRX-ef5e2dcff6a6,2024-06-24 08:47:23,Beras,Makanan & Bahan Makanan,pengeluaran,12484
TRX-7f73b9440ed9,2024-06-24 11:44:37,Es Teh,Minuman & Bahan Minuman,pemasukan,7741
TRX-aa9633f5ff3e,2024-06-24 12:25:33,Vitamin,Kesehatan,pengeluaran,20758
TRX-903b20ec143e,2024-06-24 15:49:18,Tinta Printer,ATK/Administrasi,pengeluaran,13078
TRX-1c9f595c7f9d,2024-06-24 17:54:14,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21718
TRX-ffe12444ad01,2024-06-24 18:03:44,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22915
TRX-536331d99d70,2024-06-24 22:16:29,Teh,Minuman & Bahan Minuman,pengeluaran,2508
TRX-d7541c090e98,2024-06-25 01:21:43,Cabai,Makanan & Bahan Makanan,pengeluaran,21030
TRX-e7cd3ca8b178,2024-06-25 02:03:17,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24751
TRX-f6ce595e5f98,2024-06-25 05:24:44,Bakso,Makanan & Bahan Makanan,pemasukan,26531
TRX-427476909365,2024-06-25 07:28:48,Pulpen,ATK/Administrasi,pengeluaran,3807
TRX-75059e0d9281,2024-06-25 10:17:38,Teh,Minuman & Bahan Minuman,pengeluaran,3836
TRX-ec99b6705ca4,2024-06-25 10:25:01,Cabai,Makanan & Bahan Makanan,pengeluaran,23384
TRX-33399d1c10b6,2024-06-25 14:07:03,Bakso,Makanan & Bahan Makanan,pemasukan,32790
TRX-af9dc39640a6,2024-06-25 15:45:39,Kopi Susu,Minuman & Bahan Minuman,pemasukan,25347
TRX-f26e38d19756,2024-06-25 18:51:47,Vitamin,Kesehatan,pengeluaran,19109
TRX-a2ec0f17df78,2024-06-25 19:32:03,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,31130
TRX-f666181d9645,2024-06-25 23:34:34,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,21509
TRX-28a06ef64c95,2024-06-26 00:00:38,Vitamin,Makanan & Bahan Makanan,pengeluaran,12587
TRX-2f30a91a03a4,2024-06-26 00:18:46,Masker,Kesehatan,pengeluaran,2880
TRX-28bebd8ea0e9,2024-06-26 01:42:19,Cabai,Makanan & Bahan Makanan,pengeluaran,10929
TRX-fad1c9b947c4,2024-06-26 04:26:04,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11701
TRX-36a33e70aa0d,2024-06-26 05:51:18,Gas LPG,Makanan & Bahan Makanan,pengeluaran,20977
TRX-434dcfe7c266,2024-06-26 06:26:56,Kopi Susu,Minuman & Bahan Minuman,pemasukan,24636
TRX-4b70eb9e8c9e,2024-06-26 09:50:29,Mie Ayam,Makanan & Bahan Makanan,pemasukan,26918
TRX-238193a2793c,2024-06-26 14:59:51,Cabai,Makanan & Bahan Makanan,pengeluaran,23465
TRX-575ace0b20fd,2024-06-26 15:48:50,Bakso,Makanan & Bahan Makanan,pemasukan,31488
TRX-0bf08a81c5b3,2024-06-26 16:28:43,Pulpen,ATK/Administrasi,pengeluaran,3148
TRX-c87cf59a2821,2024-06-26 20:32:49,Vitamin,Kesehatan,pengeluaran,15169
TRX-b0042dd66199,2024-06-26 23:12:08,Es Teh,Minuman & Bahan Minuman,pemasukan,7191
TRX-eb79b154ce9a,2024-06-27 00:05:57,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14525
TRX-606ba0b5638f,2024-06-27 00:22:57,Kopi Susu,Minuman & Bahan Minuman,pemasukan,23505
TRX-e73b44ba63c6,2024-06-27 01:59:16,Matcha Latte,Minuman & Bahan Minuman,pemasukan,27886
TRX-4209feddd4be,2024-06-27 03:39:47,Soto Ayam,Makanan & Bahan Makanan,pemasukan,23842
TRX-7350feae6f8b,2024-06-27 04:49:21,Teh,Minuman & Bahan Minuman,pengeluaran,3574
TRX-2f1794073b92,2024-06-27 09:49:55,Kopi Susu,Minuman & Bahan Minuman,pemasukan,18979
TRX-f64a332f6fcc,2024-06-27 12:03:00,Es Teh,Minuman & Bahan Minuman,pemasukan,9889
TRX-5b45688f1c6a,2024-06-27 13:32:20,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27021
TRX-a8a1155f99fe,2024-06-27 17:30:51,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13558
TRX-cbc5e975ff04,2024-06-27 21:07:29,Es Teh,Minuman & Bahan Minuman,pemasukan,7998
TRX-607bba7e18f6,2024-06-27 23:19:04,Es Teh,Minuman & Bahan Minuman,pemasukan,7941
TRX-4bc77378b7bb,2024-06-28 01:33:27,Bakso,Makanan & Bahan Makanan,pemasukan,29763
TRX-ebf954dcc9c1,2024-06-28 04:18:19,Beras,Makanan & Bahan Makanan,pengeluaran,15347
TRX-4878688cce5d,2024-06-28 07:33:58,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,22116
TRX-a13a5d6b93af,2024-06-28 10:51:15,Vitamin,Kesehatan,pengeluaran,15244
TRX-ad81d1c35c78,2024-06-28 15:32:25,Bakso,Makanan & Bahan Makanan,pemasukan,33706
TRX-eb94b3b4f2ea,2024-06-28 23:12:33,Soto Ayam,Makanan & Bahan Makanan,pemasukan,28378
TRX-22bd7e82da00,2024-06-29 03:01:22,Tinta Printer,ATK/Administrasi,pengeluaran,8546
TRX-b096931c52c3,2024-06-29 06:51:16,Teh,Makanan & Bahan Makanan,pengeluaran,2378
TRX-c9a857997255,2024-06-29 07:39:38,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,24433
TRX-6df595c4994a,2024-06-29 09:02:49,Matcha Latte,Minuman & Bahan Minuman,pemasukan,29110
TRX-2c29892e477d,2024-06-29 10:14:29,Vitamin,Kesehatan,pengeluaran,11259
TRX-56b55b2a7683,2024-06-29 10:42:43,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14046
TRX-3edb64ed5e6b,2024-06-29 14:48:32,Es Teh,Minuman & Bahan Minuman,pemasukan,8823
TRX-b9cc892b06ae,2024-06-29 19:34:28,Gas LPG,Makanan & Bahan Makanan,pengeluaran,27942
TRX-862b103e8dee,2024-06-30 00:55:18,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22241
TRX-41e3babfd203,2024-06-30 02:00:36,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20021
TRX-c3bbedcb1adf,2024-06-30 04:09:25,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,25822
TRX-6ed7678a942b,2024-06-30 04:55:36,Pulpen,ATK/Administrasi,pengeluaran,3057
TRX-aeafc12d11be,2024-06-30 05:11:37,Es Teh,Minuman & Bahan Minuman,pemasukan,6564
TRX-07ed8c4a4bcd,2024-06-30 09:45:31,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,22554
TRX-e8a1fa665bb4,2024-06-30 16:18:00,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13890
TRX-aba6e86d717e,2024-06-30 18:50:32,Bakso,Makanan & Bahan Makanan,pemasukan,32203
TRX-eeeb02b3bb0d,2024-06-30 22:27:02,Bakso,Makanan & Bahan Makanan,pemasukan,25635
TRX-f0360b0f33e4,2024-07-01 02:28:45,Kopi Susu,Minuman & Bahan Minuman,pemasukan,21199
TRX-52cab5b45734,2024-07-01 03:27:15,Pulpen,ATK/Administrasi,pengeluaran,2226
TRX-9b625bfa6a7c,2024-07-01 07:03:43,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,10823
TRX-29efc4a25ade,2024-07-01 09:13:23,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11184
TRX-c8193b43afed,2024-07-01 15:59:55,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28614
TRX-14ae774e46af,2024-07-01 16:05:29,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27560
TRX-db42329fc8a1,2024-07-01 17:53:04,Mie Ayam,Makanan & Bahan Makanan,pemasukan,26337
TRX-f04ef3124a58,2024-07-01 21:11:23,Es Teh,Minuman & Bahan Minuman,pemasukan,7859
TRX-b1070caac154,2024-07-01 22:36:12,Vitamin,Kesehatan,pengeluaran,16931
TRX-4183d910c555,2024-07-02 01:43:29,Es Teh,Minuman & Bahan Minuman,pemasukan,9936
TRX-2649e2991038,2024-07-02 04:38:33,Cup Plastik,Makanan & Bahan Makanan,pengeluaran,11484
TRX-8e4a905067cb,2024-07-02 05:20:59,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13172
TRX-2e76abd02926,2024-07-02 09:10:33,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,11164
TRX-f1ccd477c0f7,2024-07-02 10:12:34,Gas LPG,Makanan & Bahan Makanan,pengeluaran,23022
TRX-b79a5efc2bfc,2024-07-02 10:18:51,Bakso,Makanan & Bahan Makanan,pemasukan,34613
TRX-e6a185319df4,2024-07-02 21:24:21,Es Teh,Minuman & Bahan Minuman,pemasukan,7636
TRX-7020b55cacfe,2024-07-03 00:03:22,Kertas Nota,Makanan & Bahan Makanan,pengeluaran,6241
TRX-9973a06cf887,2024-07-03 08:41:34,Pulpen,ATK/Administrasi,pengeluaran,3913
TRX-93ee4c44ce47,2024-07-03 08:42:40,Vitamin,Kesehatan,pengeluaran,10907
TRX-89e6b48b0b39,2024-07-03 08:52:57,Vitamin,Kesehatan,pengeluaran,20760
TRX-af55b720b3a1,2024-07-03 11:19:41,Kertas Nota,ATK/Administrasi,pengeluaran,10127
TRX-252e17dde613,2024-07-03 11:28:20,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11127
TRX-395ea88e6cbe,2024-07-03 12:01:11,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,20269
TRX-297b133f8dd3,2024-07-03 12:46:16,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19529
TRX-517814dadaa5,2024-07-03 13:33:57,Es Teh,Minuman & Bahan Minuman,pemasukan,8064
TRX-401a61009ea6,2024-07-03 15:36:58,Soto Ayam,Makanan & Bahan Makanan,pemasukan,21560
TRX-c8e8b642f5dc,2024-07-03 15:41:44,Es Teh,Minuman & Bahan Minuman,pemasukan,7096
TRX-3db3289933f9,2024-07-03 16:30:51,Es Teh,Minuman & Bahan Minuman,pemasukan,6295
TRX-008cae410f28,2024-07-03 17:59:07,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,18775
TRX-bd9ef229454c,2024-07-03 21:17:49,Teh,Minuman & Bahan Minuman,pengeluaran,3794
TRX-f3824cc7ef7a,2024-07-03 21:21:15,Masker,Kesehatan,pengeluaran,4561
TRX-c5b240c17067,2024-07-03 21:24:48,Vitamin,Kesehatan,pengeluaran,19388
TRX-8f41dd699ee9,2024-07-03 23:41:13,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14207
TRX-e6f0b81f365d,2024-07-04 01:42:31,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,18429
TRX-f8bbefe64ae2,2024-07-04 10:23:22,Bakso,Makanan & Bahan Makanan,pemasukan,32774
TRX-3c1b92d3d9a2,2024-07-04 11:23:08,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28453
TRX-b91304278aa5,2024-07-04 22:39:50,Cup Plastik,Minuman & Bahan Minuman,pengeluaran,13675
TRX-ec3fbfc9b25a,2024-07-04 22:41:42,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19014
TRX-1f55c428afbd,2024-07-05 00:52:01,Bakso,Makanan & Bahan Makanan,pemasukan,26349
TRX-ee1c83f2b8c8,2024-07-05 03:02:45,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23988
TRX-ce843f35ded6,2024-07-05 06:25:45,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11571
TRX-d7ff30ecf25f,2024-07-05 07:01:42,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28067
TRX-bab2ef7b652e,2024-07-05 10:42:04,Masker,Kesehatan,pengeluaran,4728
TRX-7be284338d55,2024-07-05 19:07:46,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,23384
TRX-d3070fd61163,2024-07-05 21:21:42,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22285
TRX-c0d9f2673cef,2024-07-05 23:12:12,Cabai,Makanan & Bahan Makanan,pengeluaran,22437
TRX-b79d7a7462e2,2024-07-06 01:08:23,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24173
TRX-98c48fbe6001,2024-07-06 01:13:02,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11908
TRX-778d37bd6ac6,2024-07-06 01:51:18,Soto Ayam,Makanan & Bahan Makanan,pemasukan,22777
TRX-261f21f55336,2024-07-06 03:09:52,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,24423
TRX-4b3a203f869f,2024-07-06 05:32:24,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12626
TRX-7db561999262,2024-07-06 07:40:42,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,31047
TRX-f1f396e3555c,2024-07-06 11:06:06,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20607
TRX-6aa45adca444,2024-07-06 13:42:35,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,29562
TRX-3c13c2915116,2024-07-06 17:46:19,Mie Ayam,Makanan & Bahan Makanan,pemasukan,28554
TRX-19ce0304bf4d,2024-07-07 00:04:25,Susu,Minuman & Bahan Minuman,pengeluaran,15745
TRX-d07b6160cf24,2024-07-07 03:54:24,Matcha Latte,Minuman & Bahan Minuman,pemasukan,23135
TRX-3fac16b44f48,2024-07-07 08:40:46,Vitamin,Kesehatan,pengeluaran,12977
TRX-63684d45e173,2024-07-07 10:03:40,Es Teh,Minuman & Bahan Minuman,pemasukan,9999
TRX-b8ca160bdaa4,2024-07-07 11:04:17,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,25719
TRX-75fc37fcf3d3,2024-07-07 12:56:17,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22658
TRX-dfcfa9e7e722,2024-07-07 15:08:33,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11660
TRX-0e9a7c685ed0,2024-07-07 16:47:11,Kopi,Minuman & Bahan Minuman,pengeluaran,5111
TRX-c1e2200eee0b,2024-07-07 16:54:56,Es Teh,Minuman & Bahan Minuman,pemasukan,9883
TRX-f2657f3ed79f,2024-07-07 17:35:49,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24756
TRX-f266278eba93,2024-07-07 18:18:17,Matcha Latte,Minuman & Bahan Minuman,pemasukan,22316
TRX-62385dca5d27,2024-07-07 20:04:03,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19589
TRX-cafcb1177b96,2024-07-07 21:28:09,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24280
TRX-4a3471f09d91,2024-07-08 03:34:26,Kopi Susu,Minuman & Bahan Minuman,pemasukan,19521
TRX-8f4aa51bdc45,2024-07-08 07:43:49,Susu,Minuman & Bahan Minuman,pengeluaran,11662
TRX-88b04a75a957,2024-07-08 10:00:43,Bakso,Makanan & Bahan Makanan,pemasukan,25771
TRX-7322a63630aa,2024-07-08 10:53:32,Soto Ayam,Makanan & Bahan Makanan,pemasukan,27287
TRX-bcdcf86da636,2024-07-08 11:50:16,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11169
TRX-c9010c788e6c,2024-07-08 18:05:26,Vitamin,Kesehatan,pengeluaran,15769
TRX-d064b8cef21a,2024-07-09 01:31:27,Jeruk Es,Minuman & Bahan Minuman,pemasukan,10256
TRX-14e109fb38ac,2024-07-09 03:53:25,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,18012
TRX-b0c47cece41c,2024-07-09 05:30:06,Masker,Kesehatan,pengeluaran,2508
TRX-fe73d68532f5,2024-07-09 07:03:03,Matcha Latte,Minuman & Bahan Minuman,pemasukan,27255
TRX-96972f049018,2024-07-09 12:14:12,Ayam Geprek,Makanan & Bahan Makanan,pemasukan,23266
TRX-fb341bb7d005,2024-07-09 20:17:07,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,9373
TRX-a45939d9b631,2024-07-09 20:59:39,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13977
TRX-8e4db2911afb,2024-07-09 21:52:06,Vitamin,Kesehatan,pengeluaran,12057
TRX-015586c9b4b5,2024-07-09 22:05:27,Bakso,Makanan & Bahan Makanan,pemasukan,26129
TRX-c117a25bafce,2024-07-10 00:26:12,Jeruk Es,Minuman & Bahan Minuman,pemasukan,12549
TRX-7f6ad4d476ba,2024-07-10 00:55:14,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22424
TRX-165f15fde192,2024-07-10 01:03:24,Susu,Minuman & Bahan Minuman,pengeluaran,12685
TRX-f162f2803d9b,2024-07-10 02:38:34,Vitamin,Kesehatan,pengeluaran,21160
TRX-85a0ce834cca,2024-07-10 03:24:15,Jeruk Es,Minuman & Bahan Minuman,pemasukan,13147
TRX-fb9299f9e3b5,2024-07-10 06:58:31,Matcha Latte,Minuman & Bahan Minuman,pemasukan,28044
TRX-481c432bd2ab,2024-07-10 09:46:06,Cabai,Makanan & Bahan Makanan,pengeluaran,23808
TRX-c763ad70b89d,2024-07-10 15:02:18,Es Teh,Minuman & Bahan Minuman,pemasukan,7985
TRX-4091ddad5207,2024-07-10 16:10:37,Bakso,Makanan & Bahan Makanan,pemasukan,30879
TRX-6b4b491811a1,2024-07-10 18:14:21,Beras,Makanan & Bahan Makanan,pengeluaran,18840
TRX-73c618998e11,2024-07-10 20:02:16,Susu,Minuman & Bahan Minuman,pengeluaran,14254
TRX-779067264a81,2024-07-10 21:29:33,Masker,Kesehatan,pengeluaran,4620
TRX-7cb8764c362e,2024-07-10 23:22:15,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,14542
TRX-cad01c914a21,2024-07-11 03:25:44,Es Teh,Minuman & Bahan Minuman,pemasukan,7587
TRX-ee704847bb7e,2024-07-11 03:28:52,Vitamin,Kesehatan,pengeluaran,13131
TRX-f182624f8913,2024-07-11 04:07:31,Perbaikan Kompor,Perlengkapan Operasional,pengeluaran,75372
TRX-2bff551358c7,2024-07-11 09:36:13,Bakso,Makanan & Bahan Makanan,pemasukan,25721
TRX-b3440228b4e0,2024-07-11 12:02:43,Kopi Susu,Minuman & Bahan Minuman,pemasukan,20944
TRX-ae47237ea8b4,2024-07-11 12:49:59,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14018
TRX-8c945411a783,2024-07-11 12:56:54,Matcha Latte,Minuman & Bahan Minuman,pemasukan,26340
TRX-22395d06e523,2024-07-11 15:25:59,Soto Ayam,Makanan & Bahan Makanan,pemasukan,23138
TRX-2c956a469a53,2024-07-11 18:19:04,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11856
TRX-e70b886a4709,2024-07-11 19:26:50,Kertas Nota,Makanan & Bahan Makanan,pengeluaran,6307
TRX-bad9cce8ecd6,2024-07-11 19:51:50,Bakso,Makanan & Bahan Makanan,pemasukan,32566
TRX-aae4c1acc893,2024-07-11 20:50:22,Beras,Makanan & Bahan Makanan,pengeluaran,14423
TRX-6fcc3a79045e,2024-07-11 23:34:24,Kopi Susu,Minuman & Bahan Minuman,pemasukan,25833
TRX-ecc43e4da04e,2024-07-12 00:29:27,Bakso,Makanan & Bahan Makanan,pemasukan,28123
TRX-28ddb3bc0513,2024-07-12 01:22:14,Jeruk Es,Minuman & Bahan Minuman,pemasukan,14876
TRX-72376d80c186,2024-07-12 06:36:35,Vitamin,Kesehatan,pengeluaran,10207
TRX-7bb7add8d64b,2024-07-12 08:41:38,Matcha Latte,Minuman & Bahan Minuman,pemasukan,24654
TRX-a053600004bf,2024-07-12 11:34:50,Daging Ayam,Makanan & Bahan Makanan,pengeluaran,12663
TRX-497c381f8583,2024-07-12 11:48:02,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,22564
TRX-655d651925c8,2024-07-12 13:05:25,Es Teh,Minuman & Bahan Minuman,pemasukan,8880
TRX-beff75004181,2024-07-12 15:03:13,Bakso,Makanan & Bahan Makanan,pemasukan,32208
TRX-e2caed8ffae8,2024-07-12 17:24:17,Mie Ayam,Makanan & Bahan Makanan,pemasukan,27063
TRX-af37e0c68d46,2024-07-13 00:04:26,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,25046
TRX-dcc23a0c810b,2024-07-13 01:23:36,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,23647
TRX-2e51a2c0f0e9,2024-07-13 01:39:32,Es Teh,Minuman & Bahan Minuman,pemasukan,7786
TRX-705726e48450,2024-07-13 05:20:01,Bakso,Makanan & Bahan Makanan,pemasukan,30510
TRX-61688c7528f9,2024-07-13 09:54:42,Cabai,Makanan & Bahan Makanan,pengeluaran,17867
TRX-7b058a7cae95,2024-07-13 11:03:04,Jeruk Es,Minuman & Bahan Minuman,pemasukan,11473
TRX-d456123cdeb3,2024-07-13 14:15:50,Tinta Printer,ATK/Administrasi,pengeluaran,13433
TRX-ac590753258f,2024-07-13 18:49:39,Bakso,Makanan & Bahan Makanan,pemasukan,25830
TRX-069036afbcc8,2024-07-13 19:50:34,Nasi Goreng,Makanan & Bahan Makanan,pemasukan,27899
TRX-3fd0b8f2878e,2024-07-14 00:40:47,Minyak Goreng,Makanan & Bahan Makanan,pengeluaran,23801
TRX-70f8d0315a4b,2024-07-14 02:53:03,Soto Ayam,Makanan & Bahan Makanan,pemasukan,20439
TRX-a8c6745201fa,2024-07-14 04:18:04,Matcha Latte,Minuman & Bahan Minuman,pemasukan,25237
TRX-1c738809d2f5,2024-07-14 05:58:08,Bakso,Makanan & Bahan Makanan,pemasukan,33399
TRX-4b2e551debf0,2024-07-14 08:02:50,Kopi Susu,Minuman & Bahan Minuman,pemasukan,22329
